user_id,region,device,channel,session_duration,session_start
387784342,United States,Mac,Yandex,3.876638941827546,2023-05-12 23:41:57
392521468,Germany,iPhone,Organic,9.682390550574688,2023-05-02 21:46:57
392521468,Germany,iPhone,Organic,9.447533334216876,2023-05-04 19:10:29
392521468,Germany,iPhone,Organic,27.71863175157182,2023-05-01 23:45:37
398224468,France,iPhone,Organic,57.92812986131913,2023-05-14 23:19:01
411325485,Russian Federation,Android,Yandex,9.04949806233345,2023-05-13 23:33:38
411325485,Russian Federation,iPhone,Yandex,26.536600695866447,2023-05-04 18:25:09
414753724,Russian Federation,Android,Yandex,2.858920536209287,2023-05-08 00:25:49
414753724,Russian Federation,Android,Yandex,63.52781276242956,2023-05-06 04:31:38
414753724,Russian Federation,Android,Yandex,37.984616312233925,2023-05-05 02:14:22
417855017,France,Android,Google,46.60097989989175,2023-05-13 03:12:16
417855017,France,Android,Google,46.319857189094215,2023-05-11 08:49:17
421338867,United States,PC,Organic,12.664099303927753,2023-05-14 23:49:50
421605341,United States,iPhone,Organic,7.026083996641381,2023-05-07 18:38:39
421605341,United States,iPhone,Organic,24.040993468870816,2023-05-02 20:08:25
421605341,United States,iPhone,Organic,36.21088956037452,2023-05-04 21:20:45
429672822,France,Mac,Google,17.199264331407562,2023-05-10 15:23:02
429672822,France,Mac,Google,19.54777867347472,2023-05-02 10:24:06
429672822,France,Mac,Google,0.6284651401626078,2023-05-01 15:33:17
429672822,France,Mac,Google,0.1678176837369425,2023-05-12 11:19:34
439910729,Germany,iPhone,Yandex,10.28136968380997,2023-05-14 17:35:31
439910729,Germany,iPhone,Yandex,74.50417404300588,2023-05-13 08:44:37
441456720,France,Mac,Organic,31.85393909314168,2023-05-11 02:43:37
441456720,France,Mac,Yandex,30.73548473183968,2023-05-13 00:03:35
441456720,France,Mac,Organic,21.350574360424872,2023-05-12 13:11:41
450397756,Russian Federation,iPhone,Organic,14.187526176435052,2023-05-12 20:49:26
463518877,United States,iPhone,Yandex,12.036044987913844,2023-05-06 09:22:09
463518877,United States,iPhone,Yandex,8.293192621868496,2023-05-10 11:33:30
498882833,United States,iPhone,Organic,27.056707047274205,2023-05-03 06:02:48
503293228,Germany,iPhone,Yandex,14.966364808889924,2023-05-05 18:50:30
531593352,Germany,Mac,Google,0.281991067441999,2023-05-12 01:13:00
531593352,Germany,Mac,Google,49.31757533543283,2023-05-13 01:43:18
558300239,United States,iPhone,Yandex,88.68098101347994,2023-05-07 06:57:26
558300239,United States,iPhone,Yandex,20.518987076252024,2023-05-04 16:13:12
558300239,United States,iPhone,Yandex,43.094417452866594,2023-05-02 11:19:05
558300239,United States,iPhone,Yandex,19.069052042717235,2023-05-01 04:15:41
558487372,Germany,Mac,Google,45.4493543905808,2023-05-13 20:12:03
558487372,Germany,Mac,Google,104.34403978078092,2023-05-14 06:23:37
581181369,Russian Federation,iPhone,Organic,15.452358111827674,2023-05-02 23:56:22
581181369,Russian Federation,iPhone,Organic,6.757987780120088,2023-05-04 21:37:06
581181369,Russian Federation,iPhone,Organic,14.623368906489109,2023-05-01 08:56:26
582500790,France,iPhone,Yandex,15.897045184805917,2023-05-14 03:47:39
582500790,France,iPhone,Yandex,26.39708782121545,2023-05-12 05:14:51
586027051,United States,Mac,Organic,33.8715962807498,2023-05-11 16:30:04
586027051,United States,Mac,Organic,6.212836844824124,2023-05-10 10:11:48
586027051,United States,Mac,Organic,27.51937212097189,2023-05-13 12:37:29
586710540,United States,PC,Yandex,3.0923678321549137,2023-05-14 19:19:41
586710540,United States,PC,Yandex,23.06626075904657,2023-05-12 04:35:04
590934485,United States,iPhone,Yandex,13.419507494258797,2023-05-06 19:04:26
590934485,United States,iPhone,Yandex,59.4264498490367,2023-05-01 04:16:29
619216386,Russian Federation,Android,Yandex,16.824031715850257,2023-05-06 08:14:40
619216386,Russian Federation,Android,Yandex,47.4773644534187,2023-05-07 20:01:29
629055866,United States,iPhone,Google,3.075000418087613,2023-05-14 08:12:41
636610347,France,iPhone,Organic,58.52440497487875,2023-05-14 02:21:53
637786420,United States,Android,Organic,35.82801916971639,2023-05-14 08:45:20
642814228,United States,iPhone,Organic,3.616300875566666,2023-05-14 22:57:10
642814228,United States,iPhone,Organic,56.45424046495347,2023-05-12 09:47:39
644152940,United States,iPhone,Organic,169.837243304995,2023-05-13 13:24:09
650747100,United States,iPhone,Yandex,2.1765974325852517,2023-05-08 14:29:00
650747100,United States,iPhone,Yandex,10.873702879300396,2023-05-09 05:47:45
654655601,France,Android,Yandex,31.40064740597395,2023-05-04 10:44:26
654655601,France,Android,Yandex,32.97759671167193,2023-05-01 10:54:24
654655601,France,Android,Yandex,28.68722064620818,2023-05-02 18:22:32
658984823,Germany,Mac,Organic,23.696991070740847,2023-05-06 09:06:21
658984823,Germany,Mac,Organic,20.761563418565668,2023-05-13 03:11:13
659613014,United States,iPhone,Yandex,27.90140890166892,2023-05-04 05:19:47
669545006,France,iPhone,Organic,1.0821650658543436,2023-05-12 11:03:07
669545006,France,iPhone,Organic,17.913910013562816,2023-05-10 10:35:30
677653470,Russian Federation,Android,Organic,9.328644062424535,2023-05-14 08:49:24
680231637,United States,iPhone,Google,11.403338635756151,2023-05-12 13:45:47
680231637,United States,iPhone,Google,4.158455354406797,2023-05-13 13:33:34
715287045,United States,Mac,Yandex,1.4818481723023773,2023-05-07 00:01:52
721879093,United States,iPhone,Google,10.41137775031722,2023-05-05 18:42:55
721879093,United States,iPhone,Google,18.83489957126554,2023-05-07 16:24:16
728292513,United States,Mac,Google,18.579210563923937,2023-05-13 20:03:27
728292513,United States,Mac,Google,40.044342916515525,2023-05-14 05:37:18
740858271,France,iPhone,Google,6.432791315438749,2023-05-14 11:59:19
749530257,Russian Federation,Mac,Organic,67.65112755225698,2023-05-04 14:25:12
749530257,Russian Federation,Mac,Organic,36.71326571523619,2023-05-10 13:13:46
757500450,Germany,PC,Google,22.51297199927366,2023-05-13 01:59:22
761759678,Russian Federation,iPhone,Google,34.26469830807819,2023-05-14 08:22:00
767522295,Russian Federation,Mac,Organic,66.1980181251403,2023-05-10 10:46:52
767522295,Russian Federation,Mac,Organic,84.27522247186569,2023-05-06 20:18:49
782826777,Russian Federation,iPhone,Google,42.11408795378918,2023-05-10 03:54:54
783607159,Germany,Android,Yandex,59.3681421695491,2023-05-12 09:01:22
783607159,Germany,Android,Yandex,31.280285584305226,2023-05-14 18:31:20
789776646,France,iPhone,Organic,99.1341255383727,2023-05-14 01:06:49
789776646,France,iPhone,Organic,8.413359032266838,2023-05-12 10:02:12
792032546,United States,iPhone,Organic,1.474511697129332,2023-05-07 10:19:34
794648783,Germany,Mac,Google,2.5211248859899387,2023-05-14 18:18:06
794648783,Germany,Mac,Google,33.207906410293056,2023-05-11 02:24:54
795987299,United States,Android,Organic,15.008943207096465,2023-05-05 00:24:19
801838656,United States,Mac,Organic,2.752014311960011,2023-05-06 14:46:51
801838656,United States,Mac,Organic,4.331842681470923,2023-05-03 17:01:53
801838656,United States,Mac,Organic,27.82126446559108,2023-05-04 11:33:05
803287195,United States,iPhone,Organic,65.30610318727209,2023-05-07 18:48:14
803287195,United States,iPhone,Organic,19.34270254187992,2023-05-08 10:57:39
804560524,Russian Federation,Android,Organic,28.32798727488828,2023-05-04 01:18:42
804560524,Russian Federation,Android,Organic,13.593378811445708,2023-05-05 04:39:24
806493128,France,Mac,Yandex,2.327353293912088,2023-05-10 04:34:41
806493128,France,Mac,Yandex,7.414542696563598,2023-05-09 00:11:15
806493128,France,Mac,Yandex,7.693542870003361,2023-05-11 23:32:11
813203733,Russian Federation,PC,Organic,1.1634873383089066,2023-05-01 04:56:28
813203733,Russian Federation,PC,Organic,2.7978327894162014,2023-05-04 16:27:41
813203733,Russian Federation,PC,Organic,81.3051846159166,2023-05-03 14:09:06
813203733,Russian Federation,PC,Organic,27.987740890963096,2023-05-08 03:49:27
830026453,Russian Federation,Mac,Organic,38.8331078239831,2023-05-11 00:16:00
830026453,Russian Federation,Mac,Organic,65.97955198909851,2023-05-09 16:43:53
830026453,Russian Federation,Mac,Organic,2.731677451450437,2023-05-10 16:17:21
835615518,Germany,Mac,Organic,30.63520283696391,2023-05-04 04:12:36
838818678,Germany,Android,Organic,30.61536740842842,2023-05-09 23:23:03
838818678,Germany,Android,Organic,10.377752036227658,2023-05-12 18:24:15
840452722,United States,iPhone,Google,0.0317436078906206,2023-05-11 14:33:43
840452722,United States,iPhone,Google,78.90256052155806,2023-05-12 19:35:12
840452722,United States,iPhone,Google,19.686681669827408,2023-05-08 15:26:12
840452722,United States,iPhone,Google,10.154583068063165,2023-05-01 10:58:27
840452722,United States,iPhone,Google,59.27152527901277,2023-05-02 16:16:16
840452722,United States,iPhone,Google,56.02331754716676,2023-05-06 01:11:39
841033240,United States,iPhone,Organic,7.912354717355955,2023-05-14 03:43:16
841033240,United States,iPhone,Google,13.475474493073914,2023-05-13 16:21:59
859882005,Germany,Android,Organic,90.76032811742942,2023-05-11 09:13:17
859882005,Germany,Android,Organic,4.71432919088249,2023-05-13 23:59:09
863046475,United States,Android,Yandex,12.760828248393256,2023-05-11 21:59:18
863046475,United States,Android,Yandex,25.357539244241856,2023-05-12 18:41:29
863046475,United States,Android,Yandex,20.15499542903411,2023-05-10 18:59:58
896078291,Germany,PC,Organic,50.41389080062368,2023-05-01 06:49:17
896078291,Germany,PC,Organic,5.124922817521684,2023-05-03 03:27:10
896078291,Germany,PC,Organic,6.881529777604544,2023-05-11 10:04:28
896078291,Germany,PC,Organic,19.317090341756867,2023-05-02 20:29:15
896128810,United States,iPhone,Organic,26.43802735507173,2023-05-05 06:05:43
896551050,United States,PC,Organic,1.4871839080067475,2023-05-05 01:53:54
901136713,Russian Federation,Mac,Yandex,1.5263290710189694,2023-05-04 15:09:52
905975167,France,iPhone,Organic,1.7377967346963663,2023-05-11 16:09:57
905975167,France,iPhone,Organic,80.26172503027448,2023-05-12 07:11:17
908042261,Germany,Android,Yandex,5.987293822305213,2023-05-09 20:53:59
908042261,Germany,Mac,Yandex,9.660109741528862,2023-05-08 21:00:32
915795228,United States,iPhone,Organic,11.248920657544842,2023-05-14 21:54:14
915795228,United States,iPhone,Organic,12.74053274509872,2023-05-11 15:23:14
930332053,United States,iPhone,Google,2.6236113848126865,2023-05-05 06:27:06
930332053,United States,iPhone,Google,28.521108091304484,2023-05-07 11:44:10
932143724,United States,iPhone,Yandex,32.67705048009629,2023-05-07 23:34:02
943424390,Russian Federation,Android,Organic,7.640250576263262,2023-05-10 00:46:01
943424390,Russian Federation,Android,Organic,12.862504622527702,2023-05-09 21:11:24
943424390,Russian Federation,Android,Organic,9.5043816746424,2023-05-11 09:12:33
946332652,France,iPhone,Yandex,32.632295605015514,2023-05-05 22:15:31
964291385,United States,Android,Organic,23.379222149219498,2023-05-07 10:33:27
964291385,United States,Android,Organic,8.919569188475448,2023-05-10 01:12:48
981089498,Germany,Android,Organic,28.294091900655665,2023-05-09 01:21:16
981089498,Germany,iPhone,Organic,14.178222136783328,2023-05-12 03:53:01
981089498,Germany,Android,Organic,50.85127526995075,2023-05-08 12:44:43
982235245,Russian Federation,iPhone,Yandex,53.61006098283404,2023-05-04 09:54:53
984919439,United States,iPhone,Organic,6.135854811056303,2023-05-11 20:19:46
984919439,United States,iPhone,Organic,27.75568333400188,2023-05-10 14:11:32
1007894276,United States,Android,Organic,10.80032096055868,2023-05-05 00:39:28
1007997823,Germany,iPhone,Organic,17.869287914249966,2023-05-12 20:27:11
1007997823,Germany,iPhone,Organic,2.126381702341968,2023-05-13 08:22:19
1010087587,Germany,Android,Organic,119.22492182067391,2023-05-13 00:55:48
1021615388,United States,iPhone,Google,8.106464210237958,2023-05-14 00:58:08
1021615388,United States,iPhone,Google,28.700453759238336,2023-05-06 11:26:35
1028318090,United States,Android,Organic,4.53524004816254,2023-05-04 09:53:52
1032120604,United States,PC,Organic,88.4060141750567,2023-05-01 09:15:00
1032120604,United States,PC,Organic,51.27505498586439,2023-05-06 09:50:33
1036238029,United States,PC,Yandex,64.28227796113637,2023-05-05 21:21:33
1036238029,United States,PC,Yandex,6.099720871897868,2023-05-03 19:00:46
1036238029,United States,PC,Yandex,39.3248471743672,2023-05-09 04:29:05
1036238029,United States,PC,Yandex,2.3295564155125046,2023-05-02 01:22:17
1041845188,France,iPhone,Yandex,44.93706428486607,2023-05-12 23:05:34
1041845188,France,iPhone,Yandex,5.3818687909026215,2023-05-13 08:57:07
1042020236,Russian Federation,Android,Organic,3.1510658022818614,2023-05-05 21:09:05
1042230955,United States,iPhone,Organic,11.689955299937012,2023-05-13 02:09:33
1044692375,Germany,iPhone,Yandex,15.69092106820004,2023-05-12 22:33:51
1049347843,United States,Mac,Google,32.92103264674741,2023-05-14 16:50:02
1049347843,United States,Mac,Google,9.065507711034464,2023-05-09 05:13:36
1049347843,United States,Mac,Google,26.56525016284533,2023-05-13 13:42:31
1049347843,United States,Mac,Google,36.59062019627328,2023-05-11 07:22:55
1054208389,France,iPhone,Organic,47.30829966354569,2023-05-03 00:26:30
1056162801,United States,iPhone,Yandex,3.260827550547536,2023-05-11 18:12:50
1056162801,United States,iPhone,Yandex,4.243925638795714,2023-05-13 02:12:52
1056162801,United States,iPhone,Yandex,11.801370016962895,2023-05-09 20:28:35
1061906018,United States,PC,Organic,54.9619949068169,2023-05-06 10:26:16
1067842356,United States,Android,Google,20.8266635667654,2023-05-08 04:10:01
1076951825,France,Mac,Organic,1.3478190042042906,2023-05-05 14:48:34
1078256501,Russian Federation,iPhone,Organic,14.610873639515614,2023-05-08 04:40:31
1078256501,Russian Federation,iPhone,Organic,11.868416694043972,2023-05-06 14:24:35
1078256501,Russian Federation,iPhone,Organic,28.27441839876805,2023-05-09 08:52:00
1079987224,United States,Mac,Google,1.2650490618912638,2023-05-13 11:56:19
1079987224,United States,Mac,Google,138.21645522582844,2023-05-11 15:14:05
1079987224,United States,Mac,Google,3.682377792469504,2023-05-14 09:11:34
1079987224,United States,Mac,Google,9.122151776900818,2023-05-10 17:41:02
1083548656,United States,iPhone,Organic,14.909813969204626,2023-05-11 22:07:43
1085092119,United States,iPhone,Organic,5.97539534148489,2023-05-10 15:20:43
1085092119,United States,iPhone,Organic,40.76349867001088,2023-05-08 02:28:22
1093497525,United States,Android,Yandex,3.713527887074296,2023-05-12 09:40:26
1093497525,United States,Android,Yandex,11.452492593532767,2023-05-11 13:30:38
1093497525,United States,Android,Yandex,20.755879790491186,2023-05-14 21:49:18
1100421798,Russian Federation,PC,Organic,58.69683198511322,2023-05-14 23:30:13
1100421798,Russian Federation,PC,Organic,0.9076777638343092,2023-05-12 21:35:17
1100421798,Russian Federation,PC,Organic,53.85403638133748,2023-05-11 19:49:23
1101638576,United States,iPhone,Yandex,4.705966599341464,2023-05-14 19:58:55
1103610219,United States,iPhone,Yandex,20.245095511057123,2023-05-05 21:07:29
1115312067,Russian Federation,Android,Google,107.3957151498506,2023-05-10 02:31:17
1119649160,Germany,Mac,Yandex,44.759070921458736,2023-05-14 00:46:37
1119649160,Germany,Mac,Yandex,10.426665189187782,2023-05-11 16:01:19
1119649160,Germany,Mac,Yandex,10.123456444567024,2023-05-12 21:52:50
1122358609,Germany,Android,Yandex,35.95471757303438,2023-05-13 07:35:05
1122358609,Germany,Android,Yandex,13.602427934940662,2023-05-10 17:53:27
1140897756,Russian Federation,iPhone,Organic,47.13871600686487,2023-05-04 00:52:53
1140897756,Russian Federation,iPhone,Organic,8.72808901052323,2023-05-03 22:40:00
1143183346,Germany,Android,Google,10.04020321541054,2023-05-05 10:31:30
1162598929,United States,PC,Organic,32.37471544437177,2023-05-11 07:52:55
1162598929,United States,PC,Organic,10.681035594615684,2023-05-13 07:03:37
1162598929,United States,PC,Organic,33.714426987054246,2023-05-10 21:35:53
1174447867,United States,PC,Yandex,12.03792297660522,2023-05-13 17:10:03
1185142908,Germany,Mac,Yandex,14.51429282375011,2023-05-10 10:30:10
1185142908,Germany,Mac,Yandex,39.070406419574574,2023-05-05 08:20:21
1199241278,Russian Federation,Mac,Yandex,38.93608830040486,2023-05-08 07:09:34
1199241278,Russian Federation,Mac,Yandex,24.6718939629798,2023-05-07 10:54:32
1199241278,Russian Federation,Mac,Yandex,106.43299119531486,2023-05-11 13:14:24
1199241278,Russian Federation,Mac,Yandex,12.463651047976375,2023-05-06 21:52:39
1208849076,France,Mac,Organic,53.391079250451824,2023-05-09 01:01:39
1208849076,France,Mac,Organic,35.31057352758016,2023-05-13 03:31:55
1215439051,Germany,Android,Organic,24.197644067107586,2023-05-11 19:55:44
1215439051,Germany,Android,Organic,65.26959743740699,2023-05-12 18:11:33
1215439051,Germany,PC,Organic,53.83312364747686,2023-05-14 23:28:06
1222924107,Russian Federation,Android,Organic,14.65519884650213,2023-05-12 18:11:46
1222924107,Russian Federation,iPhone,Organic,0.2391092985087188,2023-05-10 13:56:11
1223594570,Germany,PC,Google,7.405879365394458,2023-05-02 13:39:04
1223594570,Germany,PC,Google,43.15796902549618,2023-05-05 22:26:38
1223594570,Germany,PC,Google,6.255198671210953,2023-05-10 08:44:00
1223594570,Germany,PC,Google,29.09057306692592,2023-05-01 07:53:36
1223594570,Germany,PC,Google,4.2493220948548736,2023-05-12 18:51:55
1223594570,Germany,PC,Google,10.397823655182998,2023-05-07 21:25:14
1223887114,Germany,Android,Google,18.146896328839254,2023-05-05 00:29:09
1223887114,Germany,Android,Organic,48.61929165925489,2023-05-06 09:49:19
1224350266,Germany,iPhone,Yandex,120.62338099467684,2023-05-06 16:00:55
1224350266,Germany,iPhone,Yandex,2.5271842314667894,2023-05-09 20:02:15
1230290945,Russian Federation,PC,Google,36.93086496665296,2023-05-08 19:13:18
1237610124,France,Mac,Google,77.20901411853045,2023-05-04 08:51:51
1239549173,United States,iPhone,Organic,5.55539924708903,2023-05-09 07:55:04
1239549173,United States,iPhone,Organic,6.619178478188454,2023-05-10 10:14:46
1253284684,United States,PC,Google,20.735927874184966,2023-05-10 09:47:01
1253284684,United States,PC,Google,0.0710686575679099,2023-05-04 22:20:22
1253284684,United States,PC,Google,0.9919850454348492,2023-05-05 01:18:06
1254001436,Germany,Android,Yandex,17.78025822195339,2023-05-14 17:15:21
1256234972,Germany,Mac,Organic,0.2769049731176804,2023-05-11 08:58:16
1256234972,Germany,Mac,Organic,8.916737048490251,2023-05-09 12:08:59
1256234972,Germany,Mac,Organic,16.4344070048736,2023-05-12 18:28:55
1260156935,Germany,Android,Yandex,38.79477245372302,2023-05-11 08:37:42
1260156935,Germany,Android,Yandex,24.48519137654341,2023-05-08 07:14:04
1268283708,France,Mac,Yandex,11.539495935628535,2023-05-13 10:39:32
1268283708,France,Mac,Yandex,18.91622945440271,2023-05-12 11:13:54
1277082497,United States,Android,Google,13.876013867887682,2023-05-11 07:05:45
1290222044,United States,iPhone,Organic,75.49730605054833,2023-05-02 06:51:32
1306455695,France,PC,Google,13.263602044947993,2023-05-06 05:50:30
1306455695,France,PC,Google,2.4087905477863,2023-05-05 13:15:13
1317263487,Germany,iPhone,Yandex,3.728617194538193,2023-05-07 07:23:39
1317263487,Germany,iPhone,Yandex,19.72010024474522,2023-05-11 05:46:17
1317263487,Germany,iPhone,Yandex,70.6324988769659,2023-05-08 16:40:36
1318048530,United States,iPhone,Organic,23.823131370633284,2023-05-13 15:58:50
1325244172,Russian Federation,iPhone,Yandex,73.38227210391047,2023-05-13 10:30:36
1325244172,Russian Federation,iPhone,Yandex,14.685119912721662,2023-05-12 02:19:52
1325244172,Russian Federation,iPhone,Yandex,1.977254335414505,2023-05-14 04:35:19
1350667541,United States,Mac,Organic,10.905417193354277,2023-05-12 04:56:49
1350667541,United States,Mac,Organic,94.2688133142074,2023-05-10 12:39:27
1350667541,United States,Mac,Organic,16.123304289358604,2023-05-11 16:54:23
1350667541,United States,Mac,Organic,25.007136930761146,2023-05-13 21:58:33
1351035446,United States,Android,Organic,0.1548713985537232,2023-05-12 09:08:54
1351035446,United States,Android,Organic,5.562589411415064,2023-05-09 05:40:13
1351035446,United States,Android,Organic,1.175911101060529,2023-05-11 09:07:09
